day,entity_id,energy_kwh,energy_kj,price_per_day,daily_duration_min,quantity,day_of_week
2022-10-31,sensor.fridge_current_consumption,3.13417147807628,11283.0173210746,376.100577369153,1440.0,7434,1
2022-10-31,sensor.monitor_current_consumption,0.271046889195219,975.768801102787,32.5256267034262,1440.0,5341,1
2022-10-31,sensor.plug_2_current_consumption,0.0,0.0,0.0,487.900000289083,9,1
2022-10-31,sensor.server_current_consumption,1.98512508181594,7146.4502945374,238.215009817913,1440.0,7806,1
2022-10-31,sensor.speakers_current_consumption,1.2222234159708e-06,0.00440000429749489,0.000146666809916496,1440.0,14,1
2022-11-01,sensor.archbox_current_consumption,0.0960828322939575,345.898196258247,11.5299398752749,1440.0,3874,2
2022-11-01,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,13,2
2022-11-01,sensor.desk_current_consumption,6.38887993991375e-06,0.0229999677836895,0.00076666559278965,1440.0,15,2
2022-11-01,sensor.fridge_current_consumption,2.97485244676508,10709.4688083543,356.98229361181,1440.0,7670,2
2022-11-01,sensor.monitor_current_consumption,0.0332213886145502,119.596999012381,3.98656663374603,1440.0,7091,2
2022-11-01,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,13,2
2022-11-01,sensor.server_current_consumption,2.00077144494653,7202.7772018075,240.092573393583,1440.0,8090,2
2022-11-01,sensor.speakers_current_consumption,0.0,0.0,0.0,1440.0,13,2
2022-11-02,sensor.archbox_current_consumption,0.671786610646918,2418.43179832891,80.6143932776302,1440.0,3625,3
2022-11-02,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,1,3
2022-11-02,sensor.desk_current_consumption,1.37500260025263e-05,0.0495000936090946,0.00165000312030315,1440.0,5,3
2022-11-02,sensor.fridge_current_consumption,2.31264891883023,8325.53610778883,277.517870259628,1440.0,6017,3
2022-11-02,sensor.monitor_current_consumption,0.210432416409999,757.556699075997,25.2518899691999,1440.0,6559,3
2022-11-02,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,1,3
2022-11-02,sensor.server_current_consumption,1.98471536174566,7144.97530228436,238.165843409479,1440.0,8043,3
2022-11-02,sensor.speakers_current_consumption,0.0,0.0,0.0,1440.0,1,3
2022-11-03,sensor.archbox_current_consumption,0.301467863690481,1085.28430928573,36.1761436428577,1440.0,2202,4
2022-11-03,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,6,4
2022-11-03,sensor.desk_current_consumption,7.02779106795788e-06,0.0253000478446484,0.000843334928154945,1440.0,8,4
2022-11-03,sensor.fridge_current_consumption,2.51480548039265,9053.29972941354,301.776657647118,1440.0,6391,4
2022-11-03,sensor.monitor_current_consumption,0.0847314718041569,305.033298494965,10.1677766164988,1440.0,6801,4
2022-11-03,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,6,4
2022-11-03,sensor.server_current_consumption,1.98271591693126,7137.77730095252,237.925910031751,1440.0,7884,4
2022-11-03,sensor.speakers_current_consumption,0.0,0.0,0.0,1440.0,6,4
2022-11-04,sensor.archbox_current_consumption,1.22113189223818,4396.07481205747,146.535827068582,1440.0,5415,5
2022-11-04,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,2,5
2022-11-04,sensor.desk_current_consumption,0.0,0.0,0.0,1440.0,2,5
2022-11-04,sensor.fridge_current_consumption,2.87405964389853,10346.6147180347,344.887157267824,1440.0,7773,5
2022-11-04,sensor.monitor_current_consumption,0.226467861280963,815.284300611466,27.1761433537155,1440.0,5989,5
2022-11-04,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,2,5
2022-11-04,sensor.server_current_consumption,1.98057691614255,7130.07689811319,237.669229937106,1440.0,7876,5
2022-11-04,sensor.speakers_current_consumption,2.13888511061668e-06,0.00769998639822006,0.000256666213274002,1440.0,4,5
2022-11-05,sensor.archbox_current_consumption,1.22129002919756,4396.64410511121,146.554803503707,1440.0,5315,6
2022-11-05,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,1,6
2022-11-05,sensor.desk_current_consumption,0.0,0.0,0.0,1440.0,1,6
2022-11-05,sensor.fridge_current_consumption,2.98801467881463,10756.8528437327,358.561761457756,1440.0,7592,6
2022-11-05,sensor.monitor_current_consumption,0.265103888930753,954.37400015071,31.8124666716903,1440.0,6357,6
2022-11-05,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,1,6
2022-11-05,sensor.server_current_consumption,1.9813077761516,7132.70799414575,237.756933138192,1440.0,8024,6
2022-11-05,sensor.speakers_current_consumption,3.05556133389473e-07,0.0011000020802021,3.66667360067368e-05,1440.0,3,6
2022-11-06,sensor.archbox_current_consumption,0.0746202777776867,268.632999999672,8.9544333333224,1440.0,1488,0
2022-11-06,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,1,0
2022-11-06,sensor.desk_current_consumption,7.02779106795788e-06,0.0253000478446484,0.000843334928154945,1440.0,3,0
2022-11-06,sensor.fridge_current_consumption,2.86081361372843,10298.9290094224,343.297633647412,1440.0,8113,0
2022-11-06,sensor.monitor_current_consumption,0.0439273057512939,158.138300704658,5.27127669015527,1440.0,7486,0
2022-11-06,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,1,0
2022-11-06,sensor.server_current_consumption,1.98313691742271,7139.29290272176,237.976430090725,1440.0,8479,0
2022-11-06,sensor.speakers_current_consumption,6.11111149191856e-07,0.00220000013709068,7.33333379030228e-05,1440.0,5,0
2022-11-07,sensor.archbox_current_consumption,1.0782096932698,3881.55489577129,129.385163192376,1440.0,3270,1
2022-11-07,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,37,1
2022-11-07,sensor.desk_current_consumption,0.0,0.0,0.0,1440.0,37,1
2022-11-07,sensor.fridge_current_consumption,2.86774313786477,10323.8752963132,344.129176543772,1440.0,6550,1
2022-11-07,sensor.monitor_current_consumption,0.234163472076505,842.98849947542,28.0996166491806,1440.0,5553,1
2022-11-07,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,37,1
2022-11-07,sensor.server_current_consumption,1.98426883605346,7143.36780979246,238.112260326415,1440.0,6873,1
2022-11-07,sensor.speakers_current_consumption,0.0,0.0,0.0,1440.0,37,1
2022-11-08,sensor.archbox_current_consumption,1.00911649957113,3632.81939845607,121.093979948536,1440.0,4591,2
2022-11-08,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,1,2
2022-11-08,sensor.desk_current_consumption,3.05556133389473e-07,0.0011000020802021,3.66667360067368e-05,1440.0,3,2
2022-11-08,sensor.fridge_current_consumption,2.38947985458858,8602.1274765189,286.73758255063,1440.0,6057,2
2022-11-08,sensor.monitor_current_consumption,0.229519611119851,826.270600031465,27.5423533343822,1440.0,5963,2
2022-11-08,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,1,2
2022-11-08,sensor.server_current_consumption,1.79813366683088,6473.28120059118,215.776040019706,1440.0,8160,2
2022-11-08,sensor.speakers_current_consumption,0.0,0.0,0.0,1440.0,1,2
2022-11-09,sensor.archbox_current_consumption,1.11016844021045,3996.60638475761,133.220212825254,1440.0,5470,3
2022-11-09,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,1,3
2022-11-09,sensor.desk_current_consumption,1.46666675806046e-05,0.0528000032901764,0.00176000010967255,1440.0,5,3
2022-11-09,sensor.fridge_current_consumption,2.70440819429196,9735.86949945107,324.528983315036,1440.0,6708,3
2022-11-09,sensor.monitor_current_consumption,0.289880388198048,1043.56939751297,34.7856465837657,1440.0,6307,3
2022-11-09,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,1,3
2022-11-09,sensor.server_current_consumption,1.80072094527259,6482.59540298134,216.086513432711,1440.0,8225,3
2022-11-09,sensor.speakers_current_consumption,0.0,0.0,0.0,1440.0,1,3
2022-11-10,sensor.archbox_current_consumption,0.729684721319005,2626.86499674842,87.5621665582806,1440.0,3983,4
2022-11-10,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,1,4
2022-11-10,sensor.desk_current_consumption,7.33334608376026e-06,0.0264000459015369,0.000880001530051231,1440.0,5,4
2022-11-10,sensor.fridge_current_consumption,2.8417042761337,10230.1353940813,341.004513136044,1440.0,7589,4
2022-11-10,sensor.monitor_current_consumption,0.187590416370705,675.325498934537,22.5108499644846,1440.0,6876,4
2022-11-10,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,1,4
2022-11-10,sensor.server_current_consumption,1.8332416388344,6599.66989980385,219.988996660128,1440.0,8309,4
2022-11-10,sensor.speakers_current_consumption,0.0,0.0,0.0,1440.0,1,4
2022-11-11,sensor.archbox_current_consumption,0.82241719183065,2960.70189059034,98.690063019678,1440.0,4733,5
2022-11-11,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,1,5
2022-11-11,sensor.desk_current_consumption,0.00364325003139675,13.1157001130283,0.43719000376761,1440.0,4417,5
2022-11-11,sensor.fridge_current_consumption,2.66969389028326,9610.89800501972,320.363266833991,1440.0,7437,5
2022-11-11,sensor.monitor_current_consumption,0.14929494461529,537.461800615042,17.9153933538347,1440.0,6119,5
2022-11-11,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,1,5
2022-11-11,sensor.server_current_consumption,1.82973680288382,6587.05249038175,219.568416346058,1440.0,8342,5
2022-11-11,sensor.speakers_current_consumption,1.52777619659901e-06,0.00549999430775642,0.000183333143591881,1440.0,7,5
2022-11-12,sensor.archbox_current_consumption,0.274806500529125,989.303401904851,32.976780063495,1440.0,1901,6
2022-11-12,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,1,6
2022-11-12,sensor.desk_current_consumption,0.00377311108633876,13.5831999108195,0.452773330360651,1440.0,5436,6
2022-11-12,sensor.fridge_current_consumption,2.73861287879348,9859.00636365652,328.633545455217,1440.0,5820,6
2022-11-12,sensor.monitor_current_consumption,0.0568552779883146,204.679000757933,6.82263335859775,1440.0,6925,6
2022-11-12,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,1,6
2022-11-12,sensor.server_current_consumption,1.82685661269464,6576.68380570069,219.222793523356,1440.0,8262,6
2022-11-12,sensor.speakers_current_consumption,0.0,0.0,0.0,1440.0,1,6
2022-11-13,sensor.archbox_current_consumption,0.193522416721657,696.680700197965,23.2226900065988,1440.0,1590,0
2022-11-13,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,1,0
2022-11-13,sensor.desk_current_consumption,0.0038839999884367,13.9823999583721,0.466079998612404,1440.0,5502,0
2022-11-13,sensor.fridge_current_consumption,2.60750044422895,9387.00159922421,312.900053307474,1440.0,7447,0
2022-11-13,sensor.monitor_current_consumption,0.024658999652043,88.7723987473547,2.95907995824516,1440.0,7064,0
2022-11-13,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,1,0
2022-11-13,sensor.server_current_consumption,1.83359838846847,6600.95419848651,220.031806616217,1440.0,8309,0
2022-11-13,sensor.speakers_current_consumption,0.0,0.0,0.0,1440.0,1,0
2022-11-14,sensor.archbox_current_consumption,1.14135894504972,4108.89220217898,136.963073405966,1440.0,4258,1
2022-11-14,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,1,1
2022-11-14,sensor.desk_current_consumption,0.00520472300425172,18.7370028153062,0.624566760510206,1440.0,5604,1
2022-11-14,sensor.fridge_current_consumption,2.2699369437553,8171.77299751908,272.392433250636,1440.0,5773,1
2022-11-14,sensor.monitor_current_consumption,0.269661277603358,970.780599372089,32.359353312403,1440.0,6538,1
2022-11-14,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,1,1
2022-11-14,sensor.server_current_consumption,1.84871144421548,6655.36119917572,221.845373305857,1440.0,8290,1
2022-11-14,sensor.speakers_current_consumption,3.05556133389473e-07,0.0011000020802021,3.66667360067368e-05,1440.0,3,1
2022-11-15,sensor.archbox_current_consumption,1.26017877509706,4536.64359034941,151.221453011647,1440.0,4616,2
2022-11-15,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,2,2
2022-11-15,sensor.desk_current_consumption,0.00487300003878772,17.5428001396358,0.584760004654527,1440.0,5537,2
2022-11-15,sensor.fridge_current_consumption,2.82687337773107,10176.7441598319,339.224805327728,1440.0,7371,2
2022-11-15,sensor.monitor_current_consumption,0.288764834167063,1039.55340300143,34.6517801000476,1440.0,6355,2
2022-11-15,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,2,2
2022-11-15,sensor.server_current_consumption,1.8409875825908,6627.55529732689,220.918509910896,1440.0,8325,2
2022-11-15,sensor.speakers_current_consumption,0.0,0.0,0.0,1440.0,2,2
2022-11-16,sensor.archbox_current_consumption,0.735846611461043,2649.04780125976,88.3015933753252,1440.0,3724,3
2022-11-16,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,1,3
2022-11-16,sensor.desk_current_consumption,0.00441269446872175,15.8857000873983,0.52952333624661,1440.0,5516,3
2022-11-16,sensor.fridge_current_consumption,2.02887105264701,7303.93578952923,243.464526317641,1440.0,5440,3
2022-11-16,sensor.monitor_current_consumption,0.19387952780351,697.966300092638,23.2655433364212,1440.0,6667,3
2022-11-16,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,1,3
2022-11-16,sensor.server_current_consumption,1.80903461204655,6512.5246033676,217.084153445587,1440.0,8296,3
2022-11-16,sensor.speakers_current_consumption,3.05556133389473e-07,0.0011000020802021,3.66667360067368e-05,1440.0,3,3
2022-11-17,sensor.archbox_current_consumption,0.880543392730504,3169.95621382982,105.665207127661,1440.0,4813,4
2022-11-17,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,7,4
2022-11-17,sensor.desk_current_consumption,0.00410072222314775,14.7626000033319,0.49208666677773,1440.0,5531,4
2022-11-17,sensor.fridge_current_consumption,2.91976157767251,10511.141679621,350.371389320701,1440.0,7049,4
2022-11-17,sensor.monitor_current_consumption,0.209052278254554,752.588201716393,25.0862733905464,1440.0,6528,4
2022-11-17,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,7,4
2022-11-17,sensor.server_current_consumption,1.81147505462989,6521.31019666761,217.377006555587,1440.0,8131,4
2022-11-17,sensor.speakers_current_consumption,2.62777782976627e-05,0.0946000018715858,0.00315333339571953,1440.0,38,4
2022-11-18,sensor.archbox_current_consumption,0.586076108543202,2109.87399075553,70.3291330251843,1440.0,4025,5
2022-11-18,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,7,5
2022-11-18,sensor.desk_current_consumption,0.00387327778302133,13.9438000188768,0.46479333396256,1440.0,5469,5
2022-11-18,sensor.fridge_current_consumption,2.46609313875474,8877.93529951706,295.931176650569,1440.0,6447,5
2022-11-18,sensor.monitor_current_consumption,0.138335834045336,498.009002563208,16.6003000854403,1440.0,6631,5
2022-11-18,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,7,5
2022-11-18,sensor.server_current_consumption,1.8239784156438,6566.32229631767,218.877409877256,1440.0,8189,5
2022-11-18,sensor.speakers_current_consumption,0.0,0.0,0.0,1440.0,7,5
2022-11-19,sensor.archbox_current_consumption,0.389989973825589,1403.96390577212,46.7987968590707,1440.0,4079,6
2022-11-19,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,1,6
2022-11-19,sensor.desk_current_consumption,0.0039884999435395,14.3585997967422,0.47861999322474,1440.0,5466,6
2022-11-19,sensor.fridge_current_consumption,2.52138266761489,9076.97760341361,302.565920113787,1440.0,7036,6
2022-11-19,sensor.monitor_current_consumption,0.0781840003531426,281.462401271313,9.38208004237711,1440.0,7101,6
2022-11-19,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,1,6
2022-11-19,sensor.server_current_consumption,1.82300708326176,6562.82549974233,218.760849991411,1440.0,8274,6
2022-11-19,sensor.speakers_current_consumption,0.0,0.0,0.0,1440.0,1,6
2022-11-20,sensor.archbox_current_consumption,0.403336468984187,1452.01128834307,48.4003762781024,1440.0,3139,0
2022-11-20,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,1,0
2022-11-20,sensor.desk_current_consumption,0.0038778610881418,13.9602999173105,0.465343330577016,1440.0,5468,0
2022-11-20,sensor.fridge_current_consumption,2.02983666891307,7307.41200808704,243.580400269568,1440.0,5935,0
2022-11-20,sensor.monitor_current_consumption,0.060316805401817,217.140499446541,7.23801664821804,1440.0,6973,0
2022-11-20,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,1,0
2022-11-20,sensor.server_current_consumption,1.81987527787238,6551.55100034058,218.385033344686,1440.0,8290,0
2022-11-20,sensor.speakers_current_consumption,3.05556133389473e-07,0.0011000020802021,3.66667360067368e-05,1440.0,3,0
2022-11-21,sensor.archbox_current_consumption,1.15103763984181,4143.73550343052,138.124516781017,1440.0,4676,1
2022-11-21,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,1,1
2022-11-21,sensor.desk_current_consumption,0.00483930534683168,17.421499248594,0.580716641619802,1440.0,5546,1
2022-11-21,sensor.fridge_current_consumption,2.00396810056306,7214.28516202703,240.476172067568,1440.0,4946,1
2022-11-21,sensor.monitor_current_consumption,0.154085610658675,554.708198371232,18.490273279041,1440.0,6383,1
2022-11-21,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,1,1
2022-11-21,sensor.server_current_consumption,1.81545172203071,6535.62619931057,217.854206643686,1440.0,8235,1
2022-11-21,sensor.speakers_current_consumption,0.0,0.0,0.0,1440.0,1,1
2022-11-22,sensor.archbox_current_consumption,1.28459091807827,4624.52730508179,154.150910169393,1440.0,5262,2
2022-11-22,sensor.big_boy_current_consumption,0.543219834586233,1955.59140451044,65.1863801503479,318.266666382551,1002,2
2022-11-22,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,3,2
2022-11-22,sensor.desk_current_consumption,0.00510641751587391,18.3831030571461,0.612770101904869,1440.0,5594,2
2022-11-22,sensor.fridge_current_consumption,2.35597261239812,8481.50140463322,282.716713487774,1440.0,5390,2
2022-11-22,sensor.kasa_smart_plug_4033_0_current_consumption,0.00928875000961125,33.4395000346005,1.11465000115335,311.633333489299,327,2
2022-11-22,sensor.monitor_current_consumption,0.266039499115571,957.742196816057,31.9247398938686,1440.0,6082,2
2022-11-22,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,3,2
2022-11-22,sensor.plug_3_current_consumption,0.0,0.0,0.0,311.633333489299,1,2
2022-11-22,sensor.plug_4_current_consumption,0.027176722253859,97.8362001138926,3.26120667046309,311.633333489299,546,2
2022-11-22,sensor.plug_5_current_consumption,0.0,0.0,0.0,311.633333489299,1,2
2022-11-22,sensor.server_current_consumption,1.79114549939297,6448.1237978147,214.937459927157,1440.0,7968,2
2022-11-22,sensor.speakers_current_consumption,3.05555015802383e-07,0.00109999805688858,3.6666601896286e-05,1440.0,5,2
2022-11-23,sensor.archbox_current_consumption,1.33171238497719,4794.16458591789,159.805486197263,1440.0,5183,3
2022-11-23,sensor.big_boy_current_consumption,1.5054499473732,5419.61981054351,180.653993684784,1440.0,5390,3
2022-11-23,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,1,3
2022-11-23,sensor.desk_current_consumption,0.00601680581644177,21.6605009391904,0.722016697973013,1440.0,5688,3
2022-11-23,sensor.fridge_current_consumption,2.68017519225217,9648.63069210783,321.621023070261,1440.0,6549,3
2022-11-23,sensor.kasa_smart_plug_4033_0_current_consumption,0.0451389166619629,162.500099983066,5.41666999943554,1440.0,1021,3
2022-11-23,sensor.monitor_current_consumption,0.306939582762122,1104.98249794364,36.8327499314547,1440.0,5605,3
2022-11-23,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,1,3
2022-11-23,sensor.plug_3_current_consumption,0.0,0.0,0.0,1440.0,1,3
2022-11-23,sensor.plug_4_current_consumption,0.0899766944780946,323.91610012114,10.7972033373713,1440.0,1735,3
2022-11-23,sensor.plug_5_current_consumption,0.0,0.0,0.0,1440.0,1,3
2022-11-23,sensor.server_current_consumption,1.68586605531983,6069.11779915139,202.30392663838,1440.0,7567,3
2022-11-23,sensor.speakers_current_consumption,3.05555015802383e-07,0.00109999805688858,3.6666601896286e-05,1440.0,3,3
2022-11-24,sensor.archbox_current_consumption,1.3710234087009,4935.68427132323,164.522809044108,1440.0,5463,4
2022-11-24,sensor.big_boy_current_consumption,2.65488622611165,9557.59041400194,318.586347133398,1440.0,6148,4
2022-11-24,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,1,4
2022-11-24,sensor.desk_current_consumption,0.00530813870318234,19.1092993314564,0.636976644381881,1440.0,5520,4
2022-11-24,sensor.fridge_current_consumption,2.78249981278963,10016.9993260427,333.899977534756,1440.0,7152,4
2022-11-24,sensor.kasa_smart_plug_4033_0_current_consumption,0.0443823611073196,159.776499986351,5.32588333287835,1440.0,988,4
2022-11-24,sensor.monitor_current_consumption,0.260308584061638,937.110902621895,31.2370300873965,1440.0,6110,4
2022-11-24,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,1,4
2022-11-24,sensor.plug_3_current_consumption,0.0,0.0,0.0,1440.0,1,4
2022-11-24,sensor.plug_4_current_consumption,0.101297916683927,364.672500062138,12.1557500020713,1440.0,1505,4
2022-11-24,sensor.plug_5_current_consumption,0.0,0.0,0.0,1440.0,1,4
2022-11-24,sensor.server_current_consumption,1.68300572238006,6058.82060056821,201.960686685607,1440.0,7548,4
2022-11-24,sensor.speakers_current_consumption,2.74999625980854e-06,0.00989998653531074,0.000329999551177025,1440.0,11,4
2022-11-25,sensor.archbox_current_consumption,0.585528220841289,2107.90159502864,70.2633865009546,1440.0,2782,5
2022-11-25,sensor.big_boy_current_consumption,2.11614771907814,7618.1317886813,253.937726289377,1440.0,6056,5
2022-11-25,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,1,5
2022-11-25,sensor.desk_current_consumption,0.00448574998900294,16.1486999604106,0.538289998680353,1440.0,5380,5
2022-11-25,sensor.fridge_current_consumption,3.21691133255996,11580.8807972158,386.029359907195,1440.0,7644,5
2022-11-25,sensor.kasa_smart_plug_4033_0_current_consumption,0.0453106388904154,163.118300005496,5.43727666684985,1440.0,987,5
2022-11-25,sensor.monitor_current_consumption,0.113254166958109,407.715001049191,13.590500034973,1440.0,6789,5
2022-11-25,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,1,5
2022-11-25,sensor.plug_3_current_consumption,0.0,0.0,0.0,1440.0,1,5
2022-11-25,sensor.plug_4_current_consumption,0.0950976388458162,342.351499844939,11.4117166614979,1440.0,1543,5
2022-11-25,sensor.plug_5_current_consumption,0.0,0.0,0.0,1440.0,1,5
2022-11-25,sensor.server_current_consumption,1.68766294394173,6075.58659819022,202.519553273007,1440.0,7575,5
2022-11-25,sensor.speakers_current_consumption,0.0,0.0,0.0,1440.0,1,5
2022-11-26,sensor.archbox_current_consumption,1.05151172076836,3785.4421947661,126.181406492203,1440.0,4900,6
2022-11-26,sensor.big_boy_current_consumption,1.49058049591184,5366.08978528261,178.86965950942,1440.0,4321,6
2022-11-26,sensor.chromecast_current_consumption,0.0,0.0,0.0,1440.0,1,6
2022-11-26,sensor.desk_current_consumption,0.00448347225263715,16.1405001094937,0.538016670316458,1440.0,5504,6
2022-11-26,sensor.fridge_current_consumption,2.34669877736717,8448.11559852183,281.603853284061,1440.0,5972,6
2022-11-26,sensor.kasa_smart_plug_4033_0_current_consumption,0.0449665833245963,161.879699968547,5.39598999895155,1440.0,1376,6
2022-11-26,sensor.monitor_current_consumption,0.199195500572026,717.103802059293,23.9034600686431,1440.0,6501,6
2022-11-26,sensor.plug_2_current_consumption,0.0,0.0,0.0,1440.0,1,6
2022-11-26,sensor.plug_3_current_consumption,0.0,0.0,0.0,1440.0,1,6
2022-11-26,sensor.plug_4_current_consumption,0.124225638869405,447.212299929857,14.9070766643286,1440.0,1562,6
2022-11-26,sensor.plug_5_current_consumption,0.0,0.0,0.0,1440.0,1,6
2022-11-26,sensor.server_current_consumption,1.68719705352299,6073.90939268276,202.463646422759,1440.0,7517,6
2022-11-26,sensor.speakers_current_consumption,0.0,0.0,0.0,1440.0,1,6
